session_id,customer_id,session_date,acquisition_channel,product_viewed,added_to_cart,checkout_started,order_id
12479,574,2025-11-05,ads_google,1,0,0,
12480,560,2025-03-18,ads_google,1,0,0,
12481,752,2025-10-01,referral,1,0,0,
12482,182,2025-12-24,ads_social,0,0,0,
12483,228,2025-09-01,ads_social,0,0,0,
12484,482,2025-01-31,partner,1,1,0,
12485,725,2025-11-27,seo,1,1,0,
12486,522,2025-11-25,ads_google,1,1,1,
12487,629,2025-10-09,ads_social,0,0,0,
12488,472,2024-12-11,ads_social,1,1,0,
12489,278,2025-10-30,organic,0,0,0,
12490,198,2025-10-30,organic,1,0,0,
12491,487,2025-08-25,seo,0,0,0,
12492,820,2025-03-28,organic,0,0,0,
12493,326,2024-08-11,ads_social,0,0,0,
12494,240,2025-12-11,seo,1,0,0,
12495,254,2025-08-11,ads_google,0,0,0,
12496,530,2025-11-14,organic,1,1,0,
12497,571,2024-12-29,ads_social,1,0,0,
12498,507,2025-12-02,ads_google,1,0,0,
12499,801,2024-07-13,ads_social,0,0,0,
12500,627,2024-11-23,ads_google,1,0,0,
12501,428,2025-10-02,partner,0,0,0,
12502,814,2025-03-22,partner,0,0,0,
12503,103,2025-05-14,ads_google,1,1,0,
12504,182,2025-12-29,ads_social,1,0,0,
12505,526,2025-02-14,partner,1,1,0,
12506,336,2025-09-24,ads_google,1,0,0,
12507,487,2025-11-29,seo,1,0,0,
12508,316,2025-05-17,seo,0,0,0,
12509,351,2025-07-30,ads_social,0,0,0,
12510,546,2024-12-28,organic,1,0,0,
12511,210,2024-11-16,ads_social,1,1,1,
12512,566,2025-07-19,seo,0,0,0,
12513,334,2024-07-01,ads_google,1,1,0,
12514,391,2024-06-28,organic,1,1,0,
12515,649,2025-06-07,ads_google,1,0,0,
12516,769,2025-05-16,referral,0,0,0,
12517,667,2025-05-27,seo,1,0,0,
12518,182,2025-12-08,ads_social,0,0,0,
12519,686,2025-05-31,ads_google,1,0,0,
12520,451,2025-11-11,ads_google,1,0,0,
12521,456,2025-12-05,organic,1,0,0,
12522,69,2024-01-15,seo,1,0,0,
12523,87,2025-07-22,ads_google,1,0,0,
12524,547,2025-08-23,ads_social,1,1,0,
12525,797,2025-07-26,ads_social,1,0,0,
12526,328,2025-10-18,ads_social,0,0,0,
12527,415,2025-11-01,ads_google,1,1,1,
12528,167,2025-02-20,organic,1,0,0,
12529,237,2025-10-13,ads_google,0,0,0,
12530,337,2025-01-11,ads_social,1,0,0,
12531,469,2025-12-06,ads_google,1,0,0,
12532,464,2025-08-23,seo,0,0,0,
12533,265,2025-09-12,referral,1,0,0,
12534,212,2025-06-02,seo,1,1,0,
12535,887,2025-03-14,ads_google,1,0,0,
12536,854,2025-04-17,organic,1,0,0,
12537,708,2025-08-27,referral,1,0,0,
12538,584,2025-08-17,seo,1,0,0,
12539,723,2024-11-30,ads_social,0,0,0,
12540,146,2025-10-09,ads_google,1,0,0,
12541,561,2025-04-21,seo,1,0,0,
12542,760,2025-12-19,seo,1,0,0,
12543,93,2025-08-16,ads_social,1,1,0,
12544,569,2025-12-06,seo,1,0,0,
12545,678,2025-11-23,referral,1,0,0,
12546,534,2025-04-09,ads_social,1,0,0,
12547,768,2025-07-25,organic,1,0,0,
12548,152,2025-10-02,ads_google,0,0,0,
12549,639,2025-05-03,ads_google,1,0,0,
12550,454,2024-10-22,ads_google,1,1,0,
12551,817,2025-11-14,referral,1,0,0,
12552,6,2025-12-06,ads_social,0,0,0,
12553,730,2025-03-18,ads_google,1,0,0,
12554,551,2025-09-11,ads_social,1,1,0,
12555,898,2025-11-15,referral,1,1,0,
12556,589,2025-05-02,referral,1,0,0,
12557,749,2024-10-31,organic,1,0,0,
12558,619,2024-10-16,ads_social,0,0,0,
12559,816,2025-04-25,referral,1,0,0,
12560,755,2025-12-31,seo,1,0,0,
12561,92,2025-12-29,ads_google,1,0,0,
12562,316,2025-09-23,seo,0,0,0,
12563,127,2025-03-25,ads_social,1,0,0,
12564,419,2025-12-18,organic,1,0,0,
12565,846,2025-10-05,organic,1,0,0,
12566,246,2024-08-11,ads_google,1,0,0,
12567,843,2025-09-12,seo,0,0,0,
12568,550,2025-07-02,ads_social,0,0,0,
12569,351,2025-11-10,ads_social,0,0,0,
12570,499,2025-11-05,referral,1,0,0,
12571,715,2024-06-06,organic,1,0,0,
12572,654,2025-08-20,partner,1,0,0,
12573,788,2025-12-25,referral,0,0,0,
12574,596,2024-08-08,partner,1,1,1,
12575,283,2024-12-26,ads_social,1,0,0,
12576,496,2025-01-06,ads_social,1,1,0,
12577,498,2025-07-23,ads_social,1,0,0,
12578,788,2025-10-23,referral,0,0,0,
12579,589,2025-10-27,referral,1,0,0,
12580,806,2025-11-08,ads_social,1,1,0,
12581,70,2025-01-30,ads_social,0,0,0,
12582,98,2025-09-20,ads_social,1,0,0,
12583,627,2024-11-27,ads_google,1,0,0,
12584,671,2025-11-01,referral,1,0,0,
12585,294,2025-07-12,seo,1,0,0,
12586,718,2025-09-01,seo,0,0,0,
12587,552,2025-09-28,organic,1,0,0,
12588,898,2025-10-05,referral,1,1,1,
12589,800,2025-12-12,ads_google,1,0,0,
12590,103,2025-09-19,ads_google,0,0,0,
12591,265,2025-08-08,referral,1,1,1,
12592,117,2024-12-31,organic,1,0,0,
12593,408,2025-04-17,seo,0,0,0,
12594,331,2025-08-07,seo,1,0,0,
12595,412,2025-11-30,referral,1,0,0,
12596,41,2025-10-19,ads_social,0,0,0,
12597,167,2025-04-12,organic,1,0,0,
12598,173,2025-06-26,ads_social,1,0,0,
12599,280,2024-04-19,ads_google,1,1,1,
12600,512,2025-07-05,ads_social,1,0,0,
12601,146,2025-11-08,ads_google,1,0,0,
12602,349,2024-11-02,seo,1,0,0,
12603,146,2025-11-21,ads_google,0,0,0,
12604,228,2024-08-08,ads_social,1,0,0,
12605,370,2025-02-12,seo,1,0,0,
12606,190,2025-01-02,ads_google,1,0,0,
12607,528,2024-06-08,ads_social,1,1,0,
12608,371,2025-06-19,ads_google,1,0,0,
12609,453,2025-11-11,organic,0,0,0,
12610,754,2025-06-14,ads_google,0,0,0,
12611,594,2025-02-18,seo,1,0,0,
12612,188,2025-10-28,ads_social,1,0,0,
12613,486,2025-01-11,ads_google,1,1,1,
12614,461,2025-05-17,ads_social,1,0,0,
12615,593,2024-08-28,ads_google,1,0,0,
12616,613,2025-01-11,partner,1,0,0,
12617,877,2025-05-25,ads_google,1,0,0,
12618,616,2025-04-06,ads_social,1,0,0,
12619,818,2025-12-19,ads_google,0,0,0,
12620,35,2025-12-09,organic,1,0,0,
12621,276,2025-10-18,organic,1,0,0,
12622,279,2025-11-21,referral,0,0,0,
12623,568,2025-12-25,ads_google,1,0,0,
12624,91,2024-06-18,partner,1,1,1,
12625,881,2025-05-31,organic,0,0,0,
12626,198,2025-10-08,organic,1,0,0,
12627,863,2024-10-17,ads_social,1,1,1,
12628,63,2025-10-10,seo,0,0,0,
12629,743,2025-10-20,organic,1,0,0,
12630,595,2025-06-07,referral,1,1,0,
12631,688,2025-05-22,organic,1,1,0,
12632,526,2025-03-21,partner,1,1,1,
12633,238,2025-11-26,organic,1,0,0,
12634,275,2024-12-31,referral,0,0,0,
12635,848,2024-09-23,seo,1,0,0,
12636,782,2025-01-27,ads_social,1,1,0,
12637,291,2025-11-29,seo,1,0,0,
12638,318,2025-11-27,organic,0,0,0,
12639,541,2025-10-29,ads_social,1,1,0,
12640,407,2025-08-04,ads_social,1,1,1,
12641,261,2025-12-25,ads_social,1,1,1,
12642,413,2025-11-22,seo,1,0,0,
12643,52,2025-11-13,organic,0,0,0,
12644,282,2025-06-13,ads_social,1,0,0,
12645,864,2025-08-02,partner,1,0,0,
12646,646,2025-04-02,organic,1,0,0,
12647,580,2025-07-01,seo,1,0,0,
12648,30,2025-02-12,ads_social,1,0,0,
12649,96,2024-09-04,ads_social,1,0,0,
12650,436,2025-12-11,seo,0,0,0,
12651,621,2024-07-21,organic,1,0,0,
12652,454,2025-08-12,ads_google,0,0,0,
12653,765,2025-03-16,organic,0,0,0,
12654,512,2025-11-29,ads_social,0,0,0,
12655,591,2025-11-08,seo,1,0,0,
12656,472,2025-02-10,ads_social,0,0,0,
12657,723,2025-08-02,ads_social,0,0,0,
12658,25,2025-09-19,ads_social,1,0,0,
12659,747,2025-05-17,ads_social,0,0,0,
12660,542,2024-11-14,seo,1,0,0,
12661,767,2025-11-06,ads_google,1,0,0,
12662,434,2025-12-16,organic,0,0,0,
12663,755,2025-11-26,seo,1,0,0,
12664,81,2024-10-23,partner,1,0,0,
12665,490,2025-11-30,seo,0,0,0,
12666,593,2024-08-23,ads_google,1,0,0,
12667,160,2025-06-17,ads_social,1,0,0,
12668,440,2025-02-05,organic,1,1,0,
12669,762,2025-08-19,seo,0,0,0,
12670,456,2024-10-16,organic,1,1,0,
12671,345,2024-05-26,ads_social,1,1,0,
12672,215,2025-09-22,partner,1,1,1,
12673,760,2025-12-03,seo,1,0,0,
12674,511,2025-11-12,partner,1,0,0,
12675,398,2025-11-07,organic,1,0,0,
12676,595,2025-08-09,referral,1,1,0,
12677,898,2025-12-25,referral,1,1,0,
12678,513,2025-02-13,seo,1,1,1,
12679,618,2025-08-24,ads_social,1,0,0,
12680,256,2025-08-21,seo,1,1,0,
12681,293,2025-12-12,organic,1,1,1,
12682,562,2025-03-11,ads_google,1,0,0,
12683,871,2025-11-04,ads_social,1,0,0,
12684,77,2024-07-31,partner,1,0,0,
12685,683,2024-08-22,seo,0,0,0,
12686,18,2024-04-05,referral,1,0,0,
12687,315,2024-10-24,organic,0,0,0,
12688,187,2025-09-29,organic,0,0,0,
12689,495,2025-05-06,ads_social,0,0,0,
12690,518,2025-11-17,organic,1,1,0,
12691,524,2024-09-30,referral,1,0,0,
12692,546,2025-12-08,organic,0,0,0,
12693,422,2025-11-19,ads_google,1,1,1,
12694,443,2025-09-19,organic,1,0,0,
12695,426,2025-12-21,ads_google,1,0,0,
12696,372,2025-10-06,ads_google,1,0,0,
12697,866,2025-12-24,ads_social,1,0,0,
12698,233,2025-08-25,ads_google,0,0,0,
12699,10,2024-07-10,ads_social,1,0,0,
12700,601,2025-06-10,organic,0,0,0,
12701,656,2025-09-08,ads_google,1,1,0,
12702,447,2025-11-02,seo,1,0,0,
12703,98,2025-05-02,ads_social,1,1,1,
12704,561,2025-12-31,seo,1,1,0,
12705,81,2025-07-24,partner,0,0,0,
12706,133,2025-12-05,ads_social,1,1,1,
12707,592,2025-12-30,organic,1,0,0,
12708,244,2025-04-07,ads_social,1,0,0,
12709,593,2025-05-09,ads_google,1,0,0,
12710,845,2024-09-13,ads_social,1,0,0,
12711,715,2025-07-17,organic,1,0,0,
12712,813,2025-12-03,seo,1,1,0,
12713,460,2025-05-05,ads_google,1,1,1,
12714,344,2025-11-14,ads_social,1,0,0,
12715,250,2024-10-25,ads_social,0,0,0,
12716,395,2025-07-10,ads_social,1,0,0,
12717,600,2025-10-06,organic,1,0,0,
12718,103,2025-12-17,ads_google,0,0,0,
12719,851,2025-03-31,ads_google,0,0,0,
12720,213,2025-02-05,organic,1,1,0,
12721,814,2025-10-31,partner,1,0,0,
12722,429,2025-08-13,ads_social,1,1,0,
12723,366,2025-07-22,ads_social,1,0,0,
12724,241,2024-08-17,seo,1,0,0,
12725,403,2025-11-22,ads_google,1,0,0,
12726,570,2025-08-27,partner,0,0,0,
12727,670,2025-04-12,ads_social,1,0,0,
12728,499,2025-12-29,referral,0,0,0,
12729,381,2025-03-31,seo,1,0,0,
12730,612,2024-12-09,ads_google,0,0,0,
12731,348,2025-11-15,referral,1,1,0,
12732,747,2024-08-12,ads_social,0,0,0,
12733,534,2025-06-01,ads_social,1,0,0,
12734,774,2024-07-05,referral,1,0,0,
12735,158,2025-11-10,referral,1,0,0,
12736,553,2025-12-06,ads_google,1,1,1,
12737,839,2025-03-07,ads_social,0,0,0,
12738,378,2025-06-28,ads_social,1,0,0,
12739,482,2025-12-19,partner,0,0,0,
12740,567,2025-02-27,ads_google,0,0,0,
12741,710,2025-01-24,organic,0,0,0,
12742,160,2025-08-08,ads_social,1,1,0,
12743,300,2025-02-22,seo,1,1,0,
12744,3,2025-12-12,ads_google,1,0,0,
12745,9,2025-11-30,seo,1,0,0,
12746,528,2025-07-15,ads_social,1,0,0,
12747,566,2024-08-24,seo,1,0,0,
12748,874,2025-05-04,organic,0,0,0,
12749,287,2025-12-23,ads_google,1,1,0,
12750,883,2025-01-28,organic,1,0,0,
12751,483,2025-02-09,referral,1,0,0,
12752,30,2025-01-11,ads_social,1,0,0,
12753,579,2025-06-28,seo,0,0,0,
12754,99,2025-11-07,organic,1,0,0,
12755,885,2025-12-09,ads_social,1,0,0,
12756,490,2025-07-25,seo,1,1,1,
12757,350,2025-02-05,organic,1,0,0,
12758,762,2025-07-02,seo,1,0,0,
12759,694,2025-11-30,referral,1,0,0,
12760,517,2025-08-29,partner,1,0,0,
12761,650,2025-11-09,ads_google,1,1,0,
12762,97,2025-11-09,partner,1,1,0,
12763,205,2024-07-01,organic,1,0,0,
12764,343,2025-06-10,ads_google,0,0,0,
12765,144,2024-10-31,partner,1,1,0,
12766,727,2025-09-09,ads_google,0,0,0,
12767,324,2025-05-17,referral,1,0,0,
12768,176,2024-08-29,seo,1,0,0,
12769,27,2024-12-11,ads_google,1,0,0,
12770,642,2025-12-18,organic,1,0,0,
12771,274,2025-01-22,organic,0,0,0,
12772,876,2025-12-29,seo,0,0,0,
12773,633,2024-08-29,organic,0,0,0,
12774,283,2025-09-01,ads_social,1,0,0,
12775,794,2025-05-07,ads_social,1,0,0,
12776,735,2024-09-24,organic,1,0,0,
12777,165,2025-11-14,organic,1,0,0,
12778,103,2025-09-15,ads_google,0,0,0,
12779,891,2024-07-11,seo,1,1,0,
12780,517,2025-12-14,partner,1,1,0,
12781,624,2025-08-13,organic,0,0,0,
12782,804,2025-04-23,ads_google,1,0,0,
12783,600,2025-11-23,organic,0,0,0,
12784,233,2025-01-20,ads_google,1,0,0,
12785,105,2025-08-18,ads_social,1,0,0,
12786,580,2025-05-11,seo,0,0,0,
12787,699,2024-12-13,ads_google,0,0,0,
12788,725,2025-11-23,seo,0,0,0,
12789,648,2025-08-06,referral,1,1,1,
12790,17,2025-08-22,seo,1,0,0,
12791,200,2024-08-25,organic,1,0,0,
12792,623,2025-04-08,organic,1,1,1,
12793,170,2025-01-01,ads_social,1,0,0,
12794,663,2025-06-03,ads_google,0,0,0,
12795,651,2024-08-29,ads_google,1,0,0,
12796,688,2025-04-06,organic,1,0,0,
12797,196,2025-07-28,organic,1,1,0,
12798,76,2025-08-07,referral,1,0,0,
12799,40,2024-09-21,organic,0,0,0,
12800,333,2025-11-13,ads_social,1,0,0,
12801,528,2024-09-02,ads_social,1,0,0,
12802,720,2025-08-15,ads_social,1,1,0,
12803,316,2025-05-01,seo,1,1,0,
12804,476,2025-06-04,organic,1,1,0,
12805,227,2025-07-26,ads_google,1,0,0,
12806,671,2025-11-30,referral,1,0,0,
12807,893,2024-11-19,seo,1,1,1,
12808,670,2025-06-29,ads_social,1,1,0,
12809,295,2025-12-23,organic,0,0,0,
12810,581,2024-09-27,organic,1,1,0,
12811,761,2025-08-23,partner,1,1,0,
12812,313,2025-12-13,seo,1,1,1,
12813,339,2025-11-23,partner,1,1,1,
12814,717,2025-11-07,ads_social,0,0,0,
12815,498,2025-01-22,ads_social,1,0,0,
12816,629,2025-10-27,ads_social,0,0,0,
12817,433,2025-03-16,referral,1,0,0,
12818,16,2025-07-31,organic,1,0,0,
12819,422,2025-09-26,ads_google,1,0,0,
12820,389,2025-12-06,referral,1,0,0,
12821,214,2025-07-26,referral,1,0,0,
12822,102,2024-10-30,ads_google,0,0,0,
12823,540,2025-10-21,seo,1,0,0,
12824,175,2025-12-25,seo,0,0,0,
12825,132,2024-12-10,referral,1,0,0,
12826,814,2025-09-01,partner,0,0,0,
12827,404,2025-05-07,organic,0,0,0,
12828,163,2025-06-06,ads_social,1,0,0,
12829,254,2025-08-16,ads_google,0,0,0,
12830,891,2024-02-02,seo,1,1,1,
12831,76,2025-08-04,referral,1,0,0,
12832,218,2025-12-17,referral,1,1,1,
12833,410,2025-08-16,ads_social,1,0,0,
12834,657,2024-09-20,ads_social,1,0,0,
12835,589,2025-09-20,referral,1,1,1,
12836,376,2025-12-20,ads_social,1,0,0,
12837,5,2024-05-17,ads_google,0,0,0,
12838,625,2025-09-06,seo,1,0,0,
12839,384,2024-04-29,organic,1,0,0,
12840,208,2025-05-21,ads_social,0,0,0,
12841,674,2025-03-25,ads_social,1,0,0,
12842,753,2024-07-25,organic,1,0,0,
12843,543,2025-07-19,ads_social,1,1,0,
12844,522,2025-11-27,ads_google,1,1,0,
12845,84,2025-08-24,ads_google,1,0,0,
12846,106,2025-09-30,referral,1,0,0,
12847,542,2024-03-08,seo,1,0,0,
12848,414,2025-06-23,seo,0,0,0,
12849,259,2025-03-01,organic,0,0,0,
12850,612,2024-12-31,ads_google,1,0,0,
12851,86,2025-11-02,organic,1,0,0,
12852,57,2024-12-12,ads_social,1,0,0,
12853,395,2025-07-03,ads_social,1,0,0,
12854,227,2025-11-12,ads_google,0,0,0,
12855,732,2025-09-19,ads_google,1,0,0,
12856,134,2025-03-10,referral,1,1,1,
12857,196,2025-07-24,organic,0,0,0,
12858,878,2025-07-06,partner,0,0,0,
12859,234,2025-12-19,ads_google,0,0,0,
12860,674,2025-12-19,ads_social,1,0,0,
12861,540,2025-08-04,seo,1,0,0,
12862,133,2025-12-14,ads_social,1,0,0,
12863,542,2025-09-02,seo,1,1,0,
12864,889,2025-08-31,ads_social,1,0,0,
12865,525,2024-01-31,seo,1,1,1,
12866,667,2025-04-15,seo,1,0,0,
12867,738,2025-03-27,ads_google,0,0,0,
12868,868,2025-06-07,partner,1,1,0,
12869,626,2025-01-28,organic,1,1,0,
12870,306,2024-12-17,ads_google,1,0,0,
12871,426,2024-10-30,ads_google,1,0,0,
12872,579,2025-05-21,seo,0,0,0,
12873,820,2025-04-20,organic,1,0,0,
12874,405,2025-11-10,organic,0,0,0,
12875,846,2024-01-19,organic,1,1,0,
12876,165,2025-03-14,organic,1,1,1,
12877,798,2025-08-05,ads_social,1,0,0,
12878,238,2025-11-27,organic,1,0,0,
12879,220,2025-10-20,seo,1,1,1,
12880,183,2025-12-29,ads_google,1,1,0,
12881,161,2025-11-16,ads_social,0,0,0,
12882,54,2025-06-23,organic,1,1,0,
12883,496,2024-12-07,ads_social,1,0,0,
12884,609,2025-10-29,ads_social,0,0,0,
12885,539,2025-10-29,organic,1,0,0,
12886,182,2025-12-20,ads_social,0,0,0,
12887,669,2025-04-25,ads_google,1,1,0,
12888,165,2024-09-01,organic,1,1,1,
12889,13,2025-10-29,organic,1,1,1,
12890,2,2024-11-12,ads_social,0,0,0,
12891,849,2025-01-13,ads_social,1,0,0,
12892,587,2025-05-19,referral,0,0,0,
12893,432,2025-10-10,partner,0,0,0,
12894,594,2024-12-28,seo,0,0,0,
12895,540,2025-02-04,seo,0,0,0,
12896,513,2025-10-21,seo,1,0,0,
12897,531,2025-11-17,ads_google,1,0,0,
12898,412,2025-12-08,referral,1,0,0,
12899,372,2025-12-12,ads_google,1,1,1,
12900,215,2025-03-05,partner,1,0,0,
12901,236,2025-04-04,ads_social,1,0,0,
12902,194,2025-08-08,seo,0,0,0,
12903,851,2025-01-09,ads_google,0,0,0,
12904,505,2025-05-16,referral,1,0,0,
12905,716,2025-08-31,ads_social,1,0,0,
12906,137,2025-01-22,ads_google,1,0,0,
12907,782,2025-04-18,ads_social,1,1,0,
12908,536,2024-12-18,ads_social,1,0,0,
12909,506,2025-07-12,seo,0,0,0,
12910,630,2025-07-02,ads_google,0,0,0,
12911,241,2024-02-28,seo,1,1,0,
12912,780,2025-10-10,referral,1,0,0,
12913,168,2025-02-26,ads_social,1,1,0,
12914,205,2025-02-16,organic,1,0,0,
12915,55,2025-06-24,organic,0,0,0,
12916,668,2025-08-13,seo,0,0,0,
12917,13,2025-11-24,organic,1,0,0,
12918,341,2025-10-18,referral,1,0,0,
12919,245,2024-07-11,ads_social,1,0,0,
12920,733,2025-09-23,ads_social,1,1,0,
12921,210,2024-10-12,ads_social,0,0,0,
12922,653,2025-06-01,organic,1,0,0,
12923,23,2025-11-28,organic,1,0,0,
12924,101,2025-11-14,referral,1,0,0,
12925,148,2024-08-18,organic,1,0,0,
12926,193,2025-12-31,seo,1,1,1,
12927,787,2025-02-22,referral,0,0,0,
12928,142,2025-11-11,partner,1,0,0,
12929,147,2025-12-12,ads_google,1,1,0,
12930,581,2024-10-14,organic,0,0,0,
12931,334,2025-04-12,ads_google,1,1,0,
12932,3,2025-12-04,ads_google,1,0,0,
12933,424,2025-06-21,ads_google,0,0,0,
12934,572,2025-05-16,ads_social,1,0,0,
12935,842,2025-08-17,seo,1,1,0,
12936,821,2025-10-31,seo,1,0,0,
12937,151,2025-12-12,seo,1,0,0,
12938,641,2025-05-29,partner,1,0,0,
12939,696,2024-05-02,organic,1,0,0,
12940,781,2025-02-20,partner,1,0,0,
12941,47,2025-10-28,seo,1,1,1,
12942,286,2025-01-22,organic,1,0,0,
12943,203,2025-10-19,seo,0,0,0,
12944,673,2025-02-04,seo,1,0,0,
12945,770,2025-05-04,organic,1,1,1,
12946,217,2024-10-19,ads_social,1,0,0,
12947,882,2025-11-29,ads_social,1,0,0,
12948,672,2025-07-25,organic,1,0,0,
12949,135,2025-10-17,organic,1,0,0,
12950,146,2025-11-23,ads_google,1,0,0,
12951,506,2025-09-27,seo,0,0,0,
12952,328,2025-08-06,ads_social,1,1,1,
12953,452,2025-09-18,organic,1,1,0,
12954,407,2024-11-26,ads_social,1,0,0,
12955,112,2025-12-25,seo,0,0,0,
12956,272,2025-05-20,ads_google,1,0,0,
12957,9,2025-12-18,seo,1,1,1,
12958,473,2024-09-11,ads_google,1,0,0,
12959,843,2025-10-26,seo,1,0,0,
12960,856,2025-02-19,partner,1,0,0,
12961,600,2025-10-31,organic,1,1,1,
12962,811,2025-11-28,organic,0,0,0,
12963,329,2025-10-27,ads_google,1,0,0,
12964,514,2025-08-12,organic,1,1,0,
12965,29,2025-12-23,ads_social,1,1,0,
12966,256,2025-10-05,seo,1,1,1,
12967,411,2024-05-24,ads_social,1,1,0,
12968,530,2025-06-12,organic,1,1,0,
12969,407,2025-11-15,ads_social,1,0,0,
12970,397,2024-09-21,ads_social,1,1,1,
12971,807,2024-09-23,ads_google,0,0,0,
12972,219,2025-06-14,ads_google,1,1,1,
12973,404,2025-06-12,organic,0,0,0,
12974,891,2025-06-07,seo,1,0,0,
12975,744,2024-10-04,partner,1,1,1,
12976,365,2024-03-04,organic,1,0,0,
12977,194,2025-03-08,seo,1,0,0,
12978,418,2024-07-19,organic,1,1,0,
12979,867,2025-10-20,referral,1,1,1,
12980,815,2025-03-25,partner,1,1,1,
12981,308,2025-12-11,seo,0,0,0,
12982,9,2025-06-29,seo,0,0,0,
12983,147,2025-09-04,ads_google,1,0,0,
12984,683,2024-08-04,seo,0,0,0,
12985,99,2025-10-26,organic,1,0,0,
12986,456,2024-12-09,organic,1,0,0,
12987,282,2025-03-29,ads_social,1,1,1,
12988,375,2025-08-13,ads_google,1,0,0,
12989,627,2025-05-20,ads_google,1,1,0,
12990,611,2025-08-30,referral,0,0,0,
12991,320,2025-04-15,ads_social,1,0,0,
12992,370,2025-02-07,seo,1,0,0,
12993,190,2024-07-28,ads_google,0,0,0,
12994,705,2025-12-30,organic,1,1,0,
12995,604,2025-05-02,seo,1,0,0,
12996,634,2025-08-08,referral,1,0,0,
12997,568,2025-09-30,ads_google,1,1,1,
12998,301,2025-10-14,organic,1,0,0,
12999,714,2025-10-04,seo,0,0,0,
13000,246,2024-04-02,ads_google,1,0,0,
13001,503,2024-11-04,organic,1,0,0,
13002,88,2025-08-30,ads_google,0,0,0,
13003,249,2025-02-01,ads_google,1,1,0,
13004,710,2025-09-28,organic,1,1,1,
13005,110,2025-04-30,referral,1,0,0,
13006,402,2025-08-07,ads_google,1,0,0,
13007,3,2025-08-26,ads_google,1,0,0,
13008,396,2025-11-21,organic,0,0,0,
13009,670,2025-09-19,ads_social,1,0,0,
13010,54,2025-07-15,organic,0,0,0,
13011,250,2024-10-01,ads_social,1,0,0,
13012,238,2025-12-06,organic,1,1,0,
13013,786,2025-05-11,seo,1,0,0,
13014,552,2025-12-02,organic,1,1,1,
13015,520,2025-04-26,organic,1,0,0,
13016,83,2024-08-22,partner,1,0,0,
13017,627,2025-12-06,ads_google,1,1,1,
13018,772,2025-12-14,organic,1,0,0,
13019,450,2025-12-30,organic,1,1,1,
13020,596,2024-06-11,partner,1,0,0,
13021,101,2024-10-25,referral,1,0,0,
13022,328,2025-03-08,ads_social,1,0,0,
13023,518,2024-12-22,organic,1,0,0,
13024,647,2025-11-19,ads_google,1,1,1,
13025,603,2024-08-22,ads_google,1,0,0,
13026,469,2025-12-07,ads_google,1,1,1,
13027,455,2025-11-17,ads_social,1,0,0,
13028,122,2025-10-27,partner,1,0,0,
13029,164,2024-04-26,referral,1,0,0,
13030,678,2025-10-17,referral,1,1,1,
13031,643,2024-10-12,ads_social,0,0,0,
13032,336,2025-05-31,ads_google,1,0,0,
13033,675,2025-12-17,seo,1,1,0,
13034,259,2024-11-13,organic,1,0,0,
13035,548,2025-09-06,ads_google,1,0,0,
13036,80,2024-09-15,referral,1,1,1,
13037,323,2025-10-24,seo,0,0,0,
13038,102,2025-06-28,ads_google,1,0,0,
13039,663,2024-02-11,ads_google,1,0,0,
13040,794,2024-08-13,ads_social,0,0,0,
13041,559,2025-11-05,organic,0,0,0,
13042,282,2025-02-18,ads_social,0,0,0,
13043,170,2024-12-31,ads_social,1,0,0,
13044,579,2025-12-10,seo,0,0,0,
13045,406,2025-10-26,organic,1,0,0,
13046,246,2024-09-18,ads_google,1,1,1,
13047,452,2025-09-21,organic,1,0,0,
13048,462,2025-10-07,organic,1,0,0,
13049,776,2024-05-23,ads_social,1,0,0,
13050,824,2025-06-06,organic,1,0,0,
13051,320,2024-10-04,ads_social,1,1,1,
13052,688,2025-12-21,organic,1,0,0,
13053,185,2025-06-19,ads_social,1,1,0,
13054,771,2025-07-05,ads_google,0,0,0,
13055,720,2025-12-12,ads_social,1,0,0,
13056,830,2025-12-04,referral,1,0,0,
13057,268,2025-07-27,organic,0,0,0,
13058,110,2025-12-23,referral,1,0,0,
13059,645,2025-03-15,ads_google,1,0,0,
13060,233,2025-06-11,ads_google,1,0,0,
13061,702,2025-11-18,organic,1,0,0,
13062,369,2025-04-15,partner,1,1,0,
13063,337,2024-08-01,ads_social,1,0,0,
13064,745,2025-10-07,ads_social,0,0,0,
13065,628,2024-09-25,partner,0,0,0,
13066,230,2025-12-17,ads_google,0,0,0,
13067,453,2025-12-09,organic,0,0,0,
13068,583,2025-12-15,ads_social,0,0,0,
13069,865,2024-12-24,ads_social,1,0,0,
13070,853,2025-01-14,seo,1,1,0,
13071,700,2025-05-16,seo,0,0,0,
13072,211,2025-12-14,organic,0,0,0,
13073,416,2025-10-15,partner,0,0,0,
13074,303,2025-01-08,ads_social,0,0,0,
13075,499,2025-12-26,referral,0,0,0,
13076,598,2025-08-13,organic,1,0,0,
13077,401,2025-09-20,ads_social,1,1,0,
13078,324,2025-09-02,referral,1,0,0,
13079,128,2025-03-25,organic,1,0,0,
13080,491,2025-11-14,seo,0,0,0,
13081,92,2025-05-09,ads_google,0,0,0,
13082,887,2025-08-25,ads_google,1,0,0,
13083,299,2025-04-27,ads_google,1,0,0,
13084,788,2025-10-31,referral,0,0,0,
13085,83,2025-09-20,partner,1,1,1,
13086,681,2025-10-16,partner,1,0,0,
13087,696,2024-09-04,organic,0,0,0,
13088,238,2025-11-23,organic,1,1,0,
